1063,59,Cikancung
1106,59,Bojongsoang
1145,59,Ciparay
1160,59,Dayeuhkolot
1193,59,Cangkuang
1247,59,Cicalengka
1288,59,Cilengkrang
1307,59,Cileunyi
1550,59,Cimaung
1559,59,Cimenyan (Cimeunyan)
1570,59,Ciwidey
2129,59,Ibun
2404,59,Kertasari
2622,59,Katapang
2965,59,Kutawaringin
3417,59,Margaasih
3423,59,Margahayu
3429,59,Majalaya
3897,59,Pangalengan
4175,59,Pameungpeuk
4241,59,Paseh
4443,59,Pasirjambu
4577,59,Nagreg
4814,59,Pacet
5603,59,Solokanjeruk (Solokan Jeruk)
5858,59,Soreang
6042,59,Rancabali (Ranca Bali)
6084,59,Rancaekek
132,60,Batujajar
924,60,Cihampelas
1048,60,Cikalongwetan (Cikalong Wetan)
1241,60,Cipatat
1291,60,Cipeundeuy
1321,60,Cililin
1344,60,Cipongkor
1674,60,Gununghalu
1833,60,Cisarua
3014,60,Lembang
3860,60,Ngamprah
4596,60,Parongpong
4896,60,Rongga
4914,60,Padalarang
5565,60,Saguling
5784,60,Sindangkerta
172,70,Banjar
2983,70,Langensari
4304,70,Pataruman
5186,70,Purwaharja
128,91,Bantargebang (Bantar Gebang)
577,91,Bekasi Barat
588,91,Bekasi Selatan
594,91,Bekasi Timur
600,91,Bekasi Utara
1494,91,Jatiasih
1669,91,Jatisampurna (Jati Sampurna)
3561,91,Medansatria (Medan Satria)
4332,91,Mustikajaya (Mustika Jaya)
5089,91,Rawalumbu
5105,91,Pondokgede (Pondok Gede)
5117,91,Pondokmelati (Pondok Melati)
492,92,Babelan
695,92,Cabangbungin
1003,92,Cibarusah
1055,92,Bojongmangu
1080,92,Cikarang Barat
1096,92,Cikarang Pusat
1102,92,Cikarang Selatan
1112,92,Cikarang Timur
1116,92,Cikarang Utara
1195,92,Cibitung
2198,92,Karang Bahagia (Karangbahagia)
2367,92,Kedung Waringin
